"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"232333_at",1.01844601273083,7.04242016749916,5.34330967678907,2.95893672110595e-07,3.69360422891479e-06,6.30058097971008
"1556378_a_at",-1.81953032168244,7.39733025016912,-5.34257842480419,2.96914673536191e-07,3.70381240602127e-06,6.29727561050086
"209503_s_at",-1.17688981916495,9.27889365769312,-5.34148975538377,2.98441076150433e-07,3.7220040690066e-06,6.2923552500437
"239930_at",1.04930468850483,6.70034796055463,5.34133010944083,2.98665554442791e-07,3.7239542050535e-06,6.29163377204891
"1556373_a_at",1.11031028577152,6.80928179430444,5.33899072554235,3.01973891027576e-07,3.76177318111932e-06,6.28106327956757
"236817_at",-1.03929362638621,5.9329919039753,-5.3386267775435,3.02491782000145e-07,3.7656507697764e-06,6.27941907552308
"238815_at",-1.02383835853063,7.41333037041504,-5.33766031868783,3.03871237554787e-07,3.78110148231861e-06,6.2750532973408
"207049_at",-1.25883355894304,6.02318665344504,-5.33647806041509,3.05567045553439e-07,3.80063525585999e-06,6.26971344634468
"234207_at",1.23209797336202,4.62796563558392,5.33582179294113,3.06512358264874e-07,3.81136301754195e-06,6.26674967289953
"1557638_at",-1.0178821916477,7.96583896813993,-5.33508932065496,3.07570803768145e-07,3.82168841063398e-06,6.26344205345769
"243271_at",1.10800301377324,5.81712103516289,5.33107579356355,3.13433987051816e-07,3.88682314403675e-06,6.24532387624729
"226736_at",-1.42804289033983,8.02234882947549,-5.32981101066453,3.15304110340978e-07,3.90735544716523e-06,6.2396162846565
"218844_at",1.15203822781502,5.60922954803379,5.32904050075821,3.16448718652325e-07,3.9197629570267e-06,6.23613966872755
"203036_s_at",-1.04396809056019,4.04530982206761,-5.32486508339309,3.22722133660593e-07,3.98933589371308e-06,6.21730593879011
"230607_at",1.30026841571988,5.54786087184455,5.32306286464188,3.25467179723688e-07,4.02145040709438e-06,6.20918002630314
"235716_at",1.11130037874741,6.10426141123183,5.32257058935076,3.2622093388795e-07,4.02894275137196e-06,6.20696077398992
"1555065_x_at",1.00007561229911,6.27848742933321,5.32093051952929,3.2874443849292e-07,4.05735940735901e-06,6.19956813281281
"214743_at",1.13634906356288,10.0048924831949,5.31997097735302,3.30229650093147e-07,4.07435492335927e-06,6.19524372609385
"1557260_a_at",-1.01341929922286,6.82597965508895,-5.3188979673416,3.31898231855041e-07,4.0888994652263e-06,6.19040860101762
"208517_x_at",-1.0480479661141,9.62892754873942,-5.31787750157528,3.33492721596714e-07,4.10576774449457e-06,6.18581088567888
"239760_at",-1.00923146671892,5.98694114078857,-5.31685470240366,3.35098342864515e-07,4.12367812201606e-06,6.18120328182013
"232769_at",1.20968350844863,5.66924019908863,5.31661144081972,3.35481329197114e-07,4.12746212282903e-06,6.18010750576206
"236079_at",1.05141971096187,5.83048000371482,5.31593097358458,3.3655490923807e-07,4.13880784133862e-06,6.17704251713225
"236779_at",1.04704620550446,5.31724419535527,5.31565514486817,3.36991039421824e-07,4.14323928050107e-06,6.17580019690233
"1559807_at",1.26774259489564,4.97465786380543,5.31457201399928,3.38708976839251e-07,4.16248894328749e-06,6.17092226396971
"244677_at",1.09375903889023,5.52053725077361,5.3138100221744,3.39922668481121e-07,4.17425692875197e-06,6.16749101695202
"1569293_x_at",1.00193258733345,6.07224171888452,5.31377914078524,3.39971945198583e-07,4.17425692875197e-06,6.16735196546841
"237119_at",1.1724847100237,5.03529598660934,5.31305956575503,3.41122126159517e-07,4.18743876240943e-06,6.16411205335202
"202948_at",1.10839968436846,6.54661758172392,5.31067018933216,3.44968596123896e-07,4.22611651200404e-06,6.15335602381168
"211500_at",-1.03065349616727,4.74845615762811,-5.30932580222813,3.47151354991047e-07,4.24714708752192e-06,6.14730562602677
"1559949_at",1.12614150998639,5.69511534782186,5.30775246745619,3.49722919805285e-07,4.27478216864609e-06,6.14022622640846
"230375_at",1.01036092024175,6.84373582645023,5.30393564196763,3.56038731109294e-07,4.34615262857795e-06,6.12305814593054
"213190_at",-1.08172268060236,5.34757219866948,-5.29884807649894,3.64630217921087e-07,4.43617204379961e-06,6.10018785474072
"227865_at",-1.02297771963221,6.51770651421575,-5.2984870363921,3.65247527765797e-07,4.44269378878642e-06,6.09856544985706
"230968_at",-1.03236761038649,7.55279518240486,-5.296613669323,3.6846700461219e-07,4.4768741060381e-06,6.09014836155197
"1568639_a_at",1.19722050442282,4.39563167000625,5.29652899949116,3.68613164845528e-07,4.47765491844685e-06,6.08976798748264
"209876_at",-1.15829328383128,5.40311790194371,-5.29623857078802,3.69114942816124e-07,4.48275422000702e-06,6.08846328689379
"1569578_at",1.19042943056288,5.81806647158745,5.29484263528724,3.71536017255149e-07,4.50815174066251e-06,6.08219299527346
"225655_at",1.21940510093601,5.55591102758464,5.29257621714026,3.75499803930887e-07,4.55220660308675e-06,6.07201514387711
"222357_at",1.11617520585866,7.37367739166059,5.28994884969741,3.80146410272012e-07,4.60139583387696e-06,6.06022023164068
"228057_at",1.01501897552433,7.42959849102798,5.28809588023123,3.83457077993139e-07,4.63326314680108e-06,6.05190428085662
"223589_at",-1.10496711621877,5.67457997066278,-5.28675944346799,3.85862273678457e-07,4.66129470025843e-06,6.04590776092936
"210882_s_at",-1.1897010158977,6.87736873520705,-5.28656973152003,3.86204888086924e-07,4.6644029724216e-06,6.04505662065987
"235931_at",-1.16476508399907,5.86310919712407,-5.28614036082392,3.86981413565922e-07,4.67274929035265e-06,6.04313033435521
"240975_x_at",1.10199263960787,6.76174983294375,5.28195563796344,3.9462961238132e-07,4.75774510627314e-06,6.02436221430287
"227606_s_at",-1.02804987854994,6.24863686642695,-5.27843505720424,4.01177805419746e-07,4.82929586594784e-06,6.00858087733832
"223721_s_at",-1.16311131112009,5.44171959824274,-5.27572888465453,4.0628300759475e-07,4.88316628714948e-06,5.9964552764599
"206376_at",-1.20956045289031,7.00376418038078,-5.27490661216276,4.07846716197524e-07,4.8998064618984e-06,5.99277177788154
"218038_at",-1.05482617701374,6.9220932649317,-5.27374297774143,4.10069606178613e-07,4.92542963923894e-06,5.98755979137076
"208926_at",-1.05745619913052,6.10873687134319,-5.27282714858446,4.11827403879167e-07,4.94437051099988e-06,5.98345831309912
"229162_s_at",1.0521178759871,4.54402767996286,5.27242537409885,4.12600862972226e-07,4.95256908518253e-06,5.98165915311009
"223002_s_at",-1.14760290342089,5.44929705553682,-5.27201072688447,4.13400586204866e-07,4.95890238059479e-06,5.97980245065645
"228493_at",1.04455522064486,5.27163536761508,5.27149059928127,4.14405881481297e-07,4.9698709300263e-06,5.97747357594113
"226663_at",1.02347743880518,7.07018998989902,5.26818999261349,4.20840937219323e-07,5.04041144413285e-06,5.96269889137258
"214959_s_at",-1.15803498317763,4.85981236803891,-5.26673240224473,4.23713606835525e-07,5.07037457949931e-06,5.95617629290352
"240113_at",1.15958368428279,5.79012670812207,5.26611641710903,4.24933341251731e-07,5.08163395296115e-06,5.95342019493759
"1569537_at",1.01093984608531,5.60239407666278,5.26466285858627,4.27825149008072e-07,5.11188323755743e-06,5.94691745627846
"236982_at",-1.06955289808692,4.89026372154004,-5.26338378215863,4.30385668107105e-07,5.13896842187289e-06,5.9411963479001
"232204_at",1.33769146849075,4.28584445698026,5.26306387476078,4.31028402982697e-07,5.14551919936222e-06,5.93976560671861
"226408_at",1.25379666235365,5.23245501282514,5.25985969641749,4.37517766725824e-07,5.21843016922653e-06,5.92543877717942
"235926_at",1.02197590857149,7.86665798105897,5.25896596301112,4.39344725868383e-07,5.23793564911771e-06,5.92144373724353
"235701_at",1.11136599495744,6.23032172722692,5.25852253925693,4.4025392123939e-07,5.24660536551461e-06,5.91946178665825
"242352_at",1.17757675946572,7.89047492475978,5.25851770700589,4.40263839359507e-07,5.24660536551461e-06,5.91944018882462
"223185_s_at",1.01217439826098,6.69122928391994,5.25825601979645,4.40801273191394e-07,5.2518652455305e-06,5.91827059418086
"201148_s_at",1.11425942356068,5.82065756907212,5.25529433840333,4.46928439226436e-07,5.31213313363161e-06,5.90503643035288
"233668_at",1.09369317766585,5.8632685261047,5.25473608194363,4.48092616346388e-07,5.32273660937444e-06,5.90254247623021
"217586_x_at",1.0372598743735,7.76330134150582,5.25452128983716,4.48541325413178e-07,5.32667179994907e-06,5.9015829645002
"211383_s_at",-1.0719893187297,8.59666089631883,-5.2544204686417,4.48752095595623e-07,5.32781502704386e-06,5.90113258923363
"225292_at",1.075911064369,5.93210584851677,5.25367711541159,4.50309079281317e-07,5.34302276686328e-06,5.8978121686752
"239692_at",1.12942825147688,4.82426818116825,5.25225191330988,4.53308940004302e-07,5.3727869704607e-06,5.89144699116503
"242868_at",1.41501950676667,6.01610266802065,5.25189811453716,4.54056647501761e-07,5.37931683687081e-06,5.88986706046984
"224098_at",1.37114504163108,5.29921142655732,5.24825431231829,4.61827522047675e-07,5.46545882423304e-06,5.87359963558982
"232067_at",-1.0411771575762,7.05993745267727,-5.24749762906444,4.63457399379986e-07,5.47903039927769e-06,5.8702224999933
"221310_at",-1.11814438349133,4.97592327338727,-5.24748930269444,4.63475365279549e-07,5.47903039927769e-06,5.87018534069247
"204014_at",-1.6078262964741,5.75361484793068,-5.24434590379442,4.7030656205374e-07,5.55018590120618e-06,5.85615983919978
"1556627_at",-1.02327970149989,6.45129005393048,-5.24339448839465,4.72393413231583e-07,5.57240773860557e-06,5.85191590848617
"222597_at",-1.14313874200215,5.40552385550381,-5.24138959346902,4.76820528803322e-07,5.62220453144741e-06,5.84297457151959
"206678_at",-1.38670874028326,9.23281230010608,-5.23995142600664,4.80021064556079e-07,5.65628269495768e-06,5.83656220077584
"216088_s_at",-1.05568928274684,6.38534469993121,-5.23986864338744,4.80205926090589e-07,5.65724176018163e-06,5.83619313532294
"240532_at",-1.07883791599116,7.37942991608732,-5.23098882217353,5.00442915305289e-07,5.87918272331686e-06,5.79662884315833
"243803_at",-1.08981835571377,3.48096466167242,-5.22991188653862,5.02952951324378e-07,5.90359652504516e-06,5.79183378256852
"237238_at",1.20516363767152,5.05175939381312,5.2289304994584,5.05250954799861e-07,5.92929726415162e-06,5.78746476618861
"242299_at",-1.09506427313721,5.75894729968805,-5.22701119069637,5.09774747186135e-07,5.97597219176713e-06,5.77892192837535
"1560119_at",1.21299646572536,4.98617391155334,5.22589687700858,5.12419229980634e-07,6.00439807097968e-06,5.77396314910928
"236142_at",-1.06249691278447,5.31536918924759,-5.22323675811671,5.18786286522393e-07,6.07119867628678e-06,5.76212847481036
"232424_at",1.0633806539806,7.9350748617727,5.22243866863527,5.2071149696333e-07,6.08981841635724e-06,5.75857867277556
"1561686_at",1.35700289729602,5.73411325944931,5.22158972066297,5.22767021182679e-07,6.10863152023145e-06,5.754803084051
"214545_s_at",-1.31249579224485,4.40354881668907,-5.21783725222722,5.31947681698792e-07,6.20794866528953e-06,5.73811971157475
"211494_s_at",1.17925870433396,6.65354829531916,5.21280257236813,5.44512102435572e-07,6.34104349321937e-06,5.71574913758799
"233547_x_at",-1.19793078514534,5.55782569615103,-5.21241137794614,5.45500355066595e-07,6.35119930009925e-06,5.71401159179081
"216206_x_at",1.03832053712676,5.75440889728855,5.20892214913749,5.54392530965957e-07,6.44375247248378e-06,5.69851781337504
"220183_s_at",-1.18850403237476,4.67183508791889,-5.20732816190371,5.58501520105146e-07,6.48466212150915e-06,5.69144224962287
"206343_s_at",-1.26249552803858,6.29245000138908,-5.20328647708892,5.69053431851316e-07,6.59313337284821e-06,5.67350853194647
"202994_s_at",1.18660588434745,4.91016393346556,5.20298529774933,5.69847459207931e-07,6.6009342864817e-06,5.67217254178585
"228071_at",1.21766682437297,5.93433944407223,5.20286435642885,5.70166611330959e-07,6.60323225471726e-06,5.6716360783005
"216626_at",1.01957459190277,5.38018472513321,5.20272061071512,5.70546168112147e-07,6.60482992621885e-06,5.67099847222121
"1552719_at",1.26554092107985,5.76016849409877,5.20249381653073,5.71145512014783e-07,6.61036851596279e-06,5.66999251762692
"214815_at",1.08931322462546,5.15134743324159,5.20226614937956,5.71747778799168e-07,6.61453868088119e-06,5.66898272255691
"226017_at",1.04835371025392,6.20851393090072,5.19980993507231,5.78284814699229e-07,6.68450787392819e-06,5.6580904414994
"221191_at",1.21238868883835,5.2764398139649,5.19799092078494,5.83172784411173e-07,6.73544959152298e-06,5.65002625191605
"243525_at",1.13605745724071,4.67152856889432,5.19367314339316,5.94936763014436e-07,6.85958825765801e-06,5.63089246113296
"219064_at",1.11184636198308,6.92959354435453,5.18839398214563,6.09633943567814e-07,7.01720755043583e-06,5.60751389690253
"215889_at",1.11581745092387,4.40558888364409,5.18746956523167,6.12243593007101e-07,7.04427997636011e-06,5.60342190759673
"214897_at",1.22268398069959,4.4745119232401,5.1865100937942,6.14963690943586e-07,7.07259987428283e-06,5.59917530089148
"204471_at",-1.02236483663022,11.392407181467,-5.18604401496691,6.1628926018168e-07,7.08635442701016e-06,5.59711264628143
"201688_s_at",-1.04409424653029,5.66134704104491,-5.18547963619408,6.17898122953948e-07,7.10335993955153e-06,5.59461513864209
"239367_at",-1.25306389921858,5.92030940400385,-5.18285760651301,6.25426411718403e-07,7.18688294676412e-06,5.58301460637306
"236018_at",-1.09229604148356,5.02956384099644,-5.18086296185831,6.3121303281655e-07,7.24424277272142e-06,5.57419260934374
"219032_x_at",-1.11563800347646,8.7256841643208,-5.18071211066628,6.31652775382307e-07,7.24624748091221e-06,5.57352551768369
"233689_at",1.2473134120698,5.94032674025616,5.18030145016377,6.3285139149918e-07,7.25547601580467e-06,5.57170957228274
"223701_s_at",1.0258565476794,8.45400564495439,5.17929920269775,6.35785996569858e-07,7.28601956873967e-06,5.56727805694941
"227444_at",-1.1745914901081,6.31412529589046,-5.17884387077635,6.37123586949819e-07,7.29828873171619e-06,5.56526497493255
"229327_s_at",1.05683275235795,6.05615694218516,5.17549762349361,6.47037873398492e-07,7.39204649429435e-06,5.55047468106065
"230430_at",1.26201154103812,4.00881112820528,5.17463451444437,6.49619337813244e-07,7.41701796725983e-06,5.5466608848961
"1559037_a_at",1.22630104615137,4.73159355363864,5.17460622853748,6.4970410710506e-07,7.41701796725983e-06,5.54653590647987
"219301_s_at",-1.02204334183887,9.9916979620395,-5.17444726917849,6.50180688333979e-07,7.41832828352677e-06,5.54583356978203
"1556499_s_at",1.78436998764378,4.41041222424611,5.17427448140639,6.50699114540578e-07,7.42114603410641e-06,5.54507015203553
"241696_at",1.02848680515876,4.65594488348785,5.17287896059163,6.54900942972542e-07,7.46284057045097e-06,5.53890507900466
"231324_at",1.34642159470435,5.46098511149478,5.17205591183917,6.57391448401403e-07,7.48653977116158e-06,5.53526960970335
"227051_at",1.07223061981166,5.53055213384866,5.17058466972588,6.61866317845769e-07,7.53279369862977e-06,5.52877205762067
"215578_at",1.17910960087795,5.63459835633382,5.17037229644566,6.62514704880091e-07,7.53860384793319e-06,5.5278342481202
"1560068_a_at",-1.07069194376752,4.65886271565075,-5.1701831053659,6.63092835520413e-07,7.54361231420695e-06,5.52699883118706
"215635_at",1.07967820302009,6.38266908424967,5.16993613427783,6.63848268618207e-07,7.54906490987946e-06,5.52590830637443
"239971_at",1.18706456795225,5.85702208325843,5.16811767483599,6.69436378497616e-07,7.60628304122135e-06,5.51787987645415
"238663_x_at",-1.21127369071058,7.39038810078743,-5.1674549095263,6.71484400725337e-07,7.62796792222269e-06,5.51495429804559
"1561778_at",1.42957237182652,5.504782070089,5.16350925059776,6.83803623459745e-07,7.75502242536021e-06,5.49754296293832
"1557895_at",1.11903588025848,5.58892818492424,5.16208247425837,6.88312205031422e-07,7.80129971187666e-06,5.49124926700271
"236268_at",1.08481595788003,7.81565917325382,5.1609194948947,6.92008561068866e-07,7.83831946891242e-06,5.48612014065542
"217234_s_at",1.14266451456579,5.55150163463132,5.16060737396429,6.93003870825531e-07,7.84796740625226e-06,5.48474372510128
"209314_s_at",-1.05568731519781,5.60038052103046,-5.15938386534794,6.96918905381485e-07,7.88740243256732e-06,5.47934877845728
"239107_at",1.03110509306524,6.6888700835618,5.15865108023095,6.99273988564239e-07,7.91078115554517e-06,5.47611807247729
"215526_at",1.11106068694602,5.88991237056916,5.15644502145299,7.06410797495258e-07,7.98325968438471e-06,5.46639398820448
"233637_at",1.07111667462328,5.05266605972819,5.15612456002317,7.07453392865183e-07,7.99173848241816e-06,5.46498167597779
"242169_at",1.25925338234209,4.34957145398905,5.15587268064715,7.0827391184831e-07,7.99935470570261e-06,5.46387165755733
"207149_at",-1.11351393012063,7.3111746039609,-5.15521127630325,7.10432900603668e-07,8.02042511676762e-06,5.46095707145343
"206075_s_at",-1.03979094461853,5.5124074025632,-5.14740611163516,7.36399105191406e-07,8.29302184888571e-06,5.42658271115512
"243860_at",1.07307416392468,6.43702076823833,5.1456016053109,7.42532354540774e-07,8.35520816721894e-06,5.41864091813417
"228442_at",1.19714796435764,5.33817976038824,5.14527587623474,7.43644737014369e-07,8.36256190791045e-06,5.41720756962411
"1554249_a_at",1.22583313822268,5.48685255818726,5.14465575788622,7.45766953761826e-07,8.38297865890787e-06,5.41447896232598
"207829_s_at",-1.08314655416431,5.16653285432167,-5.13704296104909,7.7230461426232e-07,8.64573193791817e-06,5.38100095116283
"239787_at",-1.17147287909869,7.27874644208288,-5.13456305178432,7.81145916939261e-07,8.73755176118128e-06,5.37010304545061
"201267_s_at",-1.06383128236988,6.25093815544774,-5.13300892096355,7.86736716263876e-07,8.79109543464693e-06,5.36327539136115
"227976_at",1.06313355669016,5.11914033936664,5.13292657203413,7.87034039014396e-07,8.79262077709687e-06,5.36291365526631
"1570078_a_at",1.36911207857586,4.37131618379099,5.13180052624228,7.91110625988054e-07,8.82734152569324e-06,5.35796766822894
"1556989_at",1.24873980651237,6.33121239993323,5.12905307345013,8.01143444429464e-07,8.93564215099571e-06,5.34590318801811
"240123_at",1.1037554220628,5.73551344360432,5.128279316878,8.03991199112315e-07,8.96557593544072e-06,5.34250634947441
"1559589_a_at",1.15954137162054,5.58014196780775,5.12454356463428,8.17879340377841e-07,9.10188335745134e-06,5.3261113867177
"217890_s_at",-1.14635557565416,6.87630098875135,-5.12416099920131,8.19314666065098e-07,9.11414636156851e-06,5.32443292352987
"1562698_x_at",1.12658764077165,6.12600229040083,5.12390203279185,8.20287656476027e-07,9.12125841322489e-06,5.32329678876081
"209541_at",-1.121478639675,5.76441396913016,-5.11962547777241,8.36518869745694e-07,9.27721484854885e-06,5.3045407429354
"204479_at",-1.05837719931399,6.31343555407024,-5.11799614714247,8.42784562427664e-07,9.33534156214192e-06,5.29739783490649
"1562713_a_at",-1.18617261416744,5.37498749119857,-5.11763513398724,8.44179019859012e-07,9.3488936420481e-06,5.29581539329295
"243591_at",1.03504727188531,6.61632725538315,5.11607950303963,8.50213520950284e-07,9.41381617212571e-06,5.28899746676577
"226040_at",1.07654365605308,6.0961588149351,5.11383703981654,8.58986151027959e-07,9.49503161617943e-06,5.27917197602606
"233768_at",1.04704673236054,5.56728221812776,5.11380515891179,8.59111502610693e-07,9.49503161617943e-06,5.27903231038663
"1556383_at",1.11330021842954,5.83534477895418,5.11185574186658,8.66810220389953e-07,9.57237907489814e-06,5.27049339514158
"216867_s_at",1.08656660483628,7.20986589140747,5.10954104341713,8.76038592781488e-07,9.66648033508131e-06,5.26035752508693
"226420_at",1.0742326605999,6.01259665628305,5.10925437283435,8.77188129111155e-07,9.67431391576605e-06,5.25910245036833
"204904_at",1.32410021069278,5.33887389939482,5.10457102322274,8.96177003224921e-07,9.86083269296087e-06,5.23860547538388
"205110_s_at",-1.08702957903979,9.74886220683929,-5.10447764976661,8.96559621657708e-07,9.86305780968515e-06,5.23819695923379
"219877_at",-1.29316856049547,7.24670502248055,-5.10361406637916,9.00105875616645e-07,9.89609667189625e-06,5.23441897161295
"241917_at",1.14757377132932,5.26799345696059,5.10330477598604,9.01379269443125e-07,9.90527475727239e-06,5.23306600691484
"232900_at",1.06504803404438,4.68538866042578,5.10327931508962,9.0148417361111e-07,9.90527475727239e-06,5.23295463302537
"1568706_s_at",1.07988396329916,5.65671805515571,5.10183633020161,9.07448994146351e-07,9.96280597488991e-06,5.22664322696971
"214195_at",1.12985235503759,6.83244562250527,5.10007870106387,9.1476625604595e-07,1.00270338912014e-05,5.21895736311835
"205856_at",1.15430284938728,7.0125643300094,5.09996402174722,9.15245669236933e-07,1.00300984738667e-05,5.21845595349471
"203785_s_at",-1.22163289764026,4.63682545659247,-5.09786804026729,9.24050970629332e-07,1.01065186675653e-05,5.20929318635006
"209790_s_at",1.07210839400106,5.28194034965273,5.09676300191398,9.28726354081073e-07,1.01495329620993e-05,5.20446351546307
"1564580_at",1.08926195317589,5.85802275084884,5.09669603603662,9.29010421928586e-07,1.01506084770075e-05,5.20417085943102
"211672_s_at",-1.06886095297509,4.01354171145313,-5.09643882960072,9.30102271091384e-07,1.01584781605916e-05,5.20304683509264
"229467_at",1.00950418632034,7.50902119126597,5.09558374400646,9.33741103462089e-07,1.0193091701956e-05,5.19931030018771
"228618_at",1.12202945175304,5.83539038853475,5.09518620091539,9.35437560891607e-07,1.02085925432632e-05,5.19757327993063
"1563109_at",1.21602587411684,6.09989540086496,5.0950092542052,9.36193617823503e-07,1.02148046406905e-05,5.19680016265655
"207338_s_at",-1.0798254451566,5.63135332134853,-5.09109878582241,9.53054566115905e-07,1.03821993230498e-05,5.17971948706409
"214253_s_at",-1.03967649733421,6.48987848182064,-5.08961194691656,9.59542526285445e-07,1.04454531915151e-05,5.17322757134844
"244611_at",1.14011401791045,4.3946910608158,5.08456970257437,9.81865828694252e-07,1.06599511882165e-05,5.15122212225402
"239266_at",1.00233133168315,6.26800632336159,5.0830690727837,9.88606339200953e-07,1.072887090032e-05,5.14467611195885
"208065_at",-1.14935920421363,5.32703606959837,-5.08183309593303,9.94191817610057e-07,1.07852058785377e-05,5.13928562019718
"231576_at",-1.51908468809257,7.22122097610569,-5.07759505933576,1.01357752788653e-06,1.09737329380586e-05,5.1208094282408
"1557172_x_at",1.01424818034081,6.47219686744882,5.07596450864391,1.02113339573581e-06,1.10467883679967e-05,5.11370385117891
"206381_at",-1.03554792660162,9.63897024316008,-5.07402418720995,1.03019601379865e-06,1.11294145533375e-05,5.10525052818224
"1565867_a_at",1.13957935844276,5.69835598317993,5.07147921844498,1.04220122848356e-06,1.12479968747214e-05,5.09416653149296
"1560587_s_at",-1.03184918127903,9.63024003021647,-5.06999524698437,1.0492640585627e-06,1.13108265776647e-05,5.08770532272694
"1557437_a_at",1.22971649269107,4.67378350765534,5.06947552726951,1.05174859044202e-06,1.13331403591678e-05,5.08544279000495
"228708_at",-1.30205356303957,9.98354833528964,-5.06701458586604,1.06359095687683e-06,1.14407670880125e-05,5.07473169518047
"237180_at",1.08716240863701,8.11221711831805,5.06700859983563,1.06361991967751e-06,1.14407670880125e-05,5.07470564597759
"231419_at",-1.03507939100225,4.54841316444018,-5.06677914234746,1.06473070395749e-06,1.14503461415375e-05,5.07370714062504
"236936_at",1.09596299869374,5.55980248858326,5.06128501044894,1.09166624350394e-06,1.16895518730078e-05,5.04980877057907
"200987_x_at",-1.10983919648124,6.47459721694968,-5.05653233190631,1.11549949373144e-06,1.19260725107091e-05,5.02915083766328
"201167_x_at",-1.06865893667208,4.16005821895439,-5.05524354079239,1.12204897847414e-06,1.19867190109562e-05,5.02355143650101
"204412_s_at",-1.12817018115213,9.14126476105504,-5.05386081241369,1.12911735544877e-06,1.20575178533519e-05,5.01754506593094
"240733_at",1.19004731820864,5.63100365400899,5.04829170784627,1.15802632160107e-06,1.23325066485272e-05,4.99336584174685
"240141_at",1.06675280527147,7.15676943418855,5.04710798580728,1.16426291762696e-06,1.23916828929831e-05,4.98822901988749
"240789_at",1.25729151005666,5.10727170470479,5.04663124517307,1.16678388839772e-06,1.24112663615069e-05,4.98616042846178
"230027_s_at",-1.37724787110769,4.57830227996674,-5.04460989523984,1.17753163466651e-06,1.25182854608967e-05,4.97739131960673
"244181_at",1.11998048955332,6.71185323459909,5.04173013010917,1.193009822802e-06,1.26606778070068e-05,4.96490263384161
"231371_at",1.03520252744369,5.88454107166492,5.03961580468624,1.20449946438065e-06,1.27632627323106e-05,4.95573675389831
"234638_at",1.22060788358447,5.67788263001207,5.03943102667413,1.20550867107978e-06,1.27710107714177e-05,4.95493585047645
"236234_at",-1.2004699186083,8.79598135611941,-5.03915971642088,1.20699198059236e-06,1.2784247682853e-05,4.95375991989563
"235571_at",1.00869321138265,7.09481201021359,5.03504837298092,1.22968756087608e-06,1.3001966233011e-05,4.9359459389084
"201727_s_at",-1.00886055131316,5.65781255909044,-5.03497717654739,1.23008420764682e-06,1.30036454085634e-05,4.93563754666068
"219140_s_at",-1.27676173987749,7.50560136264142,-5.03375899826393,1.23689014586911e-06,1.30705389882863e-05,4.93036141835173
"208928_at",-1.07952847380727,6.18800541231757,-5.03346844220657,1.23851886745066e-06,1.30852210778483e-05,4.92910311088218
"1553335_x_at",1.17490756293566,5.17118942741074,5.0331152598803,1.24050144580038e-06,1.31036353456599e-05,4.92757366023793
"229553_at",-1.05972361699826,9.93923621773436,-5.03094092181434,1.25277505602557e-06,1.32128619190197e-05,4.91815945414666
"222559_s_at",-1.07102328158805,7.97308479373916,-5.02972755371633,1.25967537730877e-06,1.32830764232126e-05,4.91290724389063
"231506_at",1.08040687167658,6.32623677743303,5.02947323782652,1.26112631910091e-06,1.32932487944559e-05,4.91180652452207
"202404_s_at",1.37931865840697,4.85324506802316,5.02593030344001,1.28150921319739e-06,1.34872986008792e-05,4.89647638643635
"228109_at",-1.15466640302093,9.43312694647778,-5.02020025659303,1.315153288342e-06,1.38094883887265e-05,4.87169946174689
"242093_at",-1.20884421456667,6.82814067932293,-5.01955049162696,1.31902207525778e-06,1.38373117472545e-05,4.8688911636959
"243381_at",1.15858061835512,5.28460812319855,5.01750096814043,1.33129770710991e-06,1.39522143255194e-05,4.86003482670537
"1558605_at",-1.0298187869155,9.68458185367542,-5.01624137627006,1.33889696663074e-06,1.40211054684037e-05,4.85459323432549
"241505_at",1.24173393166772,6.84462757676498,5.01470737620026,1.34820862154887e-06,1.41105104102573e-05,4.84796751881347
"210874_s_at",-1.12803836511885,4.95799005172258,-5.00712726149068,1.39515148886196e-06,1.45378135417434e-05,4.81524902347779
"239293_at",-1.05119081694908,8.64146280251742,-5.00582774024122,1.40335696137804e-06,1.4619106785663e-05,4.80964347431214
"224360_s_at",-1.05119709302103,4.39973608239443,-5.00495922991539,1.40886701693727e-06,1.46723436478181e-05,4.80589770817061
"233921_s_at",1.19772766006962,6.50475212026923,5.00240162813008,1.42521530592177e-06,1.48284770411556e-05,4.79486989658195
"229190_at",-1.07988905127995,5.33738077981671,-5.00160447307529,1.43034826776421e-06,1.4872188875556e-05,4.79143358785464
"231219_at",-1.02254725157809,5.68469906403842,-5.00055900912636,1.43710730818137e-06,1.49351534071121e-05,4.78692750043249
"239923_at",1.0490526887537,7.3054397365659,5.00017298523599,1.4396108202142e-06,1.49554857676632e-05,4.78526386168008
"219937_at",-1.25917209869975,8.01571838445221,-4.99916593656817,1.44616184815703e-06,1.50178345770153e-05,4.78092425056437
"217821_s_at",-1.18925775551479,4.62328708856671,-4.99884014483578,1.44828736530197e-06,1.50341962593289e-05,4.77952047448883
"1555608_at",-1.02534062565769,5.05465570492083,-4.99739445456222,1.45775589938814e-06,1.51238716886236e-05,4.77329207539776
"202190_at",-1.11549327648918,5.11907846422117,-4.99643843766571,1.46405028099212e-06,1.5183412199022e-05,4.76917404094431
"238688_at",1.15401760425127,5.82576079624437,4.99626543031925,1.46519216926368e-06,1.51923728151891e-05,4.76842887524497
"201478_s_at",-1.11695975159449,6.12168655374136,-4.99158053284116,1.49644413964409e-06,1.54870496564529e-05,4.74825761664573
